customer_id,Recency,Frequency,Monetary,ComplaintCnt,Tenure,AvgOrder,Segment_D4,cluster,cluster_name,Churn
C1105,54,0,24241,0,2226,0,G7 Hibernating,3,穩定中段,0
C0206,31,10,29402,0,2882,2940,G2 Loyal,1,VIP 高頻高額,0
C0035,13,24,62002,0,1439,2583,G1 VIP(Champions),1,VIP 高頻高額,0
C0776,15,8,42709,0,1039,5339,G1 VIP(Champions),1,VIP 高頻高額,0
C0509,3,7,8528,1,2047,1218,G8 Lost,2,流失高風險,0
C1476,282,0,4370,2,1755,0,G8 Lost,0,沉睡客戶,1
C1391,168,0,4872,0,1134,0,G8 Lost,0,沉睡客戶,1
C0092,19,13,42212,0,1372,3247,G1 VIP(Champions),1,VIP 高頻高額,0
C1364,283,3,23319,2,1195,7773,G7 Hibernating,0,沉睡客戶,0
C0898,11,11,44670,1,1366,4061,G1 VIP(Champions),1,VIP 高頻高額,0
C0565,19,8,35858,0,1607,4482,G1 VIP(Champions),1,VIP 高頻高額,0
C1370,346,0,15382,0,972,0,G8 Lost,0,沉睡客戶,1
C0777,32,6,50298,1,175,8383,G8 Lost,1,VIP 高頻高額,0
C0242,9,6,117874,1,2738,19646,G5 Potential Loyalists,1,VIP 高頻高額,0
C0014,4,10,36861,0,2655,3686,G1 VIP(Champions),1,VIP 高頻高額,0
C0316,16,11,66428,0,2446,6039,G1 VIP(Champions),1,VIP 高頻高額,0
C0601,19,9,33536,0,1253,3726,G1 VIP(Champions),1,VIP 高頻高額,0
C0388,33,10,9027,1,920,903,G8 Lost,2,流失高風險,0
C1298,64,1,41452,2,1706,41452,G7 Hibernating,2,流失高風險,0
C0167,34,9,68125,1,2073,7569,G2 Loyal,1,VIP 高頻高額,0
C0841,17,5,61104,0,2792,12221,G5 Potential Loyalists,1,VIP 高頻高額,0
C0021,11,11,55140,1,227,5013,G1 VIP(Champions),1,VIP 高頻高額,0
C0647,37,8,44555,1,1671,5569,G2 Loyal,1,VIP 高頻高額,0
C1155,63,0,37748,2,630,0,G7 Hibernating,2,流失高風險,0
C0832,42,6,14254,2,1471,2376,G8 Lost,2,流失高風險,0
C1268,76,1,8817,1,432,8817,G8 Lost,2,流失高風險,0
C0563,9,9,65178,0,2099,7242,G1 VIP(Champions),1,VIP 高頻高額,0
C1461,269,2,4478,3,1106,2239,G8 Lost,0,沉睡客戶,1
C0687,17,7,20324,0,2278,2903,G8 Lost,3,穩定中段,0
C0958,74,0,14836,1,2362,0,G8 Lost,2,流失高風險,0
C0190,48,10,30893,0,332,3089,G6 At Risk,1,VIP 高頻高額,0
C0976,84,2,38160,0,2086,19080,G7 Hibernating,3,穩定中段,0
C0700,6,9,20039,1,2633,2227,G8 Lost,2,流失高風險,0
C0511,34,6,17204,0,2971,2867,G8 Lost,3,穩定中段,0
C1083,73,1,27350,0,2458,27350,G7 Hibernating,3,穩定中段,0
C0475,24,6,37606,0,2184,6268,G5 Potential Loyalists,3,穩定中段,0
C0857,42,11,18408,0,1925,1673,G8 Lost,3,穩定中段,0
C0748,31,11,70098,1,76,6373,G2 Loyal,1,VIP 高頻高額,0
C0253,38,10,22587,1,89,2259,G2 Loyal,1,VIP 高頻高額,0
C0022,11,11,191053,0,1824,17368,G1 VIP(Champions),1,VIP 高頻高額,0
C1338,83,2,12045,1,1719,6022,G8 Lost,2,流失高風險,0
C0460,21,8,29839,1,2812,3730,G2 Loyal,1,VIP 高頻高額,0
C1185,85,2,19966,0,1087,9983,G8 Lost,3,穩定中段,0
C0277,19,11,33341,1,1182,3031,G1 VIP(Champions),1,VIP 高頻高額,0
C0956,42,3,7123,0,1104,2374,G8 Lost,3,穩定中段,0
C1216,89,3,6559,2,2346,2186,G8 Lost,2,流失高風險,0
C0386,15,8,31692,0,1953,3962,G2 Loyal,1,VIP 高頻高額,0
C0806,35,11,26360,0,1851,2396,G2 Loyal,1,VIP 高頻高額,0
C1438,101,2,8198,2,2645,4099,G8 Lost,2,流失高風險,0
C0344,45,6,31451,1,1549,5242,G8 Lost,2,流失高風險,0
C0770,44,6,37712,0,60,6285,G8 Lost,3,穩定中段,0
C1333,43,3,12056,0,2673,4019,G8 Lost,3,穩定中段,0
C0131,8,23,27130,0,1371,1180,G2 Loyal,1,VIP 高頻高額,0
C0872,40,5,24161,0,198,4832,G8 Lost,3,穩定中段,0
C1124,59,5,17214,2,538,3443,G8 Lost,2,流失高風險,0
C1397,360,0,10808,2,1698,0,G8 Lost,0,沉睡客戶,1
C0088,5,8,59559,0,2051,7445,G1 VIP(Champions),1,VIP 高頻高額,0
C1483,197,1,6984,1,2133,6984,G8 Lost,0,沉睡客戶,0
C0331,35,8,29797,0,443,3725,G2 Loyal,3,穩定中段,0
C1239,78,3,30913,0,1953,10304,G7 Hibernating,3,穩定中段,0
C0467,11,7,23876,1,728,3411,G2 Loyal,2,流失高風險,0
C0122,11,13,32845,2,2743,2527,G1 VIP(Champions),2,流失高風險,0
C1045,88,1,16296,2,2605,16296,G8 Lost,2,流失高風險,1
C1096,57,1,25971,1,1390,25971,G7 Hibernating,2,流失高風險,0
C1131,102,2,11885,0,2564,5942,G8 Lost,3,穩定中段,0
C1295,113,4,22363,0,2085,5591,G6 At Risk,3,穩定中段,0
C0861,32,7,15997,1,976,2285,G8 Lost,2,流失高風險,0
C1460,105,1,9483,1,1017,9483,G8 Lost,2,流失高風險,0
C1127,47,1,6245,0,1695,6245,G8 Lost,3,穩定中段,0
