order_id,order_date,ship_datetime,delivery_datetime,customer_id,customer_name,region,temp_layer,qty,freight_twd,ship_before_deliver_ok
ORD-202504-00652,2025-06-18,2025-06-18 21:42:00,2025-06-20 16:42:00,C006,全聯福利中心,台中市,冷藏,10,1418.0,True
ORD-202502-00182,2025-03-02,2025-03-03 08:29:00,2025-03-05 18:29:00,C007,統一生鮮,新竹市,冷凍,10,2274.1,True
ORD-202506-00546,2025-04-20,2025-04-21 06:14:00,2025-04-24 06:14:00,C008,PChome 24h,新竹市,常溫,9,4469.7,True
ORD-202506-00296,2025-03-03,2025-03-03 04:35:00,2025-03-05 09:35:00,C002,momo 購物網,台南市,常溫,9,2200.6,True
ORD-202502-00137,2025-05-26,2025-05-28 01:23:00,2025-05-29 00:23:00,C007,統一生鮮,台北市,冷藏,8,1238.9,True
ORD-202504-00472,2025-06-02,2025-06-04 06:04:00,2025-06-05 01:04:00,C001,7-11 零售連鎖,基隆市,冷藏,8,745.2,True
ORD-202502-00243,2025-02-09,2025-02-10 06:54:00,2025-02-10 21:54:00,C004,家樂福全聯,新北市,冷藏,8,1597.3,True
ORD-202503-00531,2025-01-21,2025-01-22 23:26:00,2025-01-23 18:26:00,C006,全聯福利中心,新竹市,冷藏,8,817.1,True
ORD-202504-00640,2025-02-06,2025-02-06 18:38:00,2025-02-09 11:38:00,C006,全聯福利中心,高雄市,冷藏,8,4272.8,True
ORD-202503-00411,2025-06-15,2025-06-16 20:16:00,2025-06-19 07:16:00,C001,7-11 零售連鎖,新北市,常溫,7,595.9,True
ORD-202501-00142,2025-05-13,2025-05-13 07:25:00,2025-05-15 19:25:00,C003,水產鮮活 B2B,台南市,冷凍,5,1710.6,True
ORD-202502-00095,2025-02-15,2025-02-16 04:53:00,2025-02-18 20:53:00,C007,統一生鮮,新北市,冷藏,5,1398.9,True
ORD-202506-00439,2025-01-03,2025-01-04 12:27:00,2025-01-05 14:27:00,C003,水產鮮活 B2B,台南市,冷凍,4,767.9,True
ORD-202503-00365,2025-01-08,2025-01-09 19:09:00,2025-01-12 01:09:00,C005,蝦皮購物,高雄市,常溫,2,620.7,True
ORD-202506-00524,2025-03-05,2025-03-06 16:18:00,2025-03-08 19:18:00,C005,蝦皮購物,高雄市,常溫,64,1436.5,True
ORD-202505-00157,2025-01-26,2025-01-27 00:13:00,2025-01-29 05:13:00,C007,統一生鮮,台北市,冷藏,153,1130.0,True
ORD-202501-00140,2025-03-11,2025-03-12 10:04:00,2025-03-12 20:04:00,C006,全聯福利中心,新北市,常溫,189,775.3,True
ORD-202503-00217,2025-05-11,2025-05-12 00:25:00,2025-05-12 17:25:00,C008,PChome 24h,桃園市,常溫,202,3883.0,True
ORD-202502-00721,2025-05-05,2025-05-05 14:09:00,2025-05-06 08:09:00,C005,蝦皮購物,台北市,常溫,214,249.9,True
ORD-202504-00008,2025-06-05,2025-06-07 01:13:00,2025-06-08 03:13:00,C003,水產鮮活 B2B,新北市,冷凍,232,614.8,True
ORD-202504-00263,2025-05-04,2025-05-06 10:55:00,2025-05-08 02:55:00,C003,水產鮮活 B2B,台中市,冷凍,347,4467.8,True
ORD-202504-00670,2025-06-28,2025-06-28 19:35:00,2025-06-29 01:35:00,C001,7-11 零售連鎖,高雄市,冷藏,360,436.4,True
ORD-202501-00391,2025-02-21,2025-02-23 07:12:00,2025-02-25 02:12:00,C006,全聯福利中心,桃園市,常溫,362,2749.8,True
